ID,Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,Location,Boundaries - ZIP Codes,Community Areas,Zip Codes,Census Tracts,Wards,Historical Wards 2003-2015
154393,ELEC,222 N LaSalle Parking Garage,222 N La Salle St,,Chicago,IL,60601,,855-900-7584,E,,Public,24 hours daily,,,,,,4,,,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,200-9,41.886578,-87.632776,09/28/2023,09/27/2023 08:14:09 PM +0000,,,,03/10/2020,,,,,"(41.886578, -87.632776)",42,38,14309,92,36,22
154658,ELEC,Willow Festival - Tesla Supercharger,840-109 Willow Road,,Northbrook,IL,60062,,877-798-3752,E,,Public,24 hours daily,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,42.107547,-87.802407,07/01/2023,07/14/2023 02:41:28 PM +0000,P,,,03/20/2020,,,,,"(42.107547, -87.802407)",,,18090,,,
154767,ELEC,500 Lake Shore Drive,517 N Peshtigo Ct,,Chicago,IL,60611,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,41.891568,-87.614945,09/27/2023,09/27/2023 06:58:38 PM +0000,,,,03/27/2020,,,,,"(41.891568, -87.614945)",6,37,21182,534,36,22
154806,ELEC,"Walgreens at 2719 Hassert Blvd, Naperville",2719 Hassert Blvd,,Naperville,IL,60564,,888-264-2208,E,,Public,Mon 7:00am - 9:00pm; Tue 7:00am - 9:00pm; Wed 7:00am - 9:00pm; Thu 7:00am - 9:00pm; Fri 7:00am - 9:00pm; Sat 7:00am - 9:00pm; Sun 7:00am - 9:00pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.6810325,-88.2029745,09/28/2023,09/27/2023 08:24:19 PM +0000,,,,03/27/2020,,,,,"(41.6810325, -88.2029745)",,,6922,,,
154807,ELEC,AMC Lake In The Hills 12,311 Randall Rd,,Lake in the Hills,IL,60156,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,42.1798635,-88.3334365,09/28/2023,09/27/2023 08:23:49 PM +0000,,,,03/27/2020,,,,,"(42.1798635, -88.3334365)",,,14777,,,
155318,ELEC,SCATCHELL'S CHARGER #1,4700 W Cermak Rd,,Cicero,IL,60804,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.851536,-87.74217,09/28/2023,09/27/2023 07:38:44 PM +0000,,,,04/11/2020,,,,,"(41.851536, -87.74217)",,,4458,,,
156609,ELEC,ENGLEWOOD STATION 1,6933 W 69th St,,Chicago,IL,60621,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.769096,-87.63568,09/28/2023,09/27/2023 07:34:46 PM +0000,,,,05/22/2020,,,,,"(41.769096, -87.63568)",11,66,21559,479,32,31
156610,ELEC,ENGLEWOOD STATION 2,740 W 69th St,,Chicago,IL,60621,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.7691,-87.635735,09/28/2023,09/27/2023 07:34:46 PM +0000,,,,05/22/2020,,,,,"(41.7691, -87.635735)",11,66,21559,479,32,31
158349,ELEC,Chicago Midway International Airport - Long-Term Parking Garage,4799 W 54th St,,Chicago,IL,60638,,773-838-0600,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,41.79407,-87.749467,06/09/2020,01/05/2023 03:26:52 AM +0000,P,,,05/29/2020,,,,,"(41.79407, -87.749467)",7,53,22268,173,6,35
158351,ELEC,Walgreens L2,1520 W Fullerton Ave,,Chicago,IL,60614,,773-929-6968,T,12/15/2023,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,Non-Networked,,GPS,41.925715,-87.666226,01/10/2023,02/14/2023 09:54:11 AM +0000,P,,,05/29/2020,,,,,"(41.925715, -87.666226)",16,68,21190,770,40,16
158352,ELEC,Hove Nissan,1405 N Kinzie Ave,,Bourbonnais,IL,60914,,855-464-0621,E,,Public,Dealership business hours,,,,,,1,1,,Non-Networked,,GPS,41.165404,-87.85026,01/10/2023,02/14/2023 09:54:11 AM +0000,P,,,05/29/2020,,,,,"(41.165404, -87.85026)",,,4466,,,
158353,ELEC,Riverside Medical Center,350 N Wall St,Parking garage,Kankakee,IL,60901,,815-933-1671,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,41.125554,-87.881668,01/10/2023,02/14/2023 09:54:11 AM +0000,P,,,05/29/2020,,,,,"(41.125554, -87.881668)",,,4461,,,
158448,E85,Casey's General Store,1306 4 Mile Rd,,Racine,WI,53402,,262-639-2225,E,,Public - Credit card after hours,6am-9pm M-Sun,A Cash D Debit M V,,,,,,,,,,GPS,42.78467950394267,-87.79578426983643,07/11/2023,07/11/2023 01:28:56 PM +0000,P,,,05/14/2020,,,,false,"(42.78467950394267, -87.79578426983643)",,,21518,,,
158453,E85,Casey's General Store,2728 Beck Dr,,Waterford,WI,53185,,262-514-2268,E,,Public - Credit card after hours,5am-9pm M-Sun,A Cash D Debit M V,,,,,,,,,,200-9,42.753291,-88.20899,07/11/2023,07/11/2023 01:28:56 PM +0000,P,,,05/14/2020,,,,false,"(42.753291, -88.20899)",,,5461,,,
158552,ELEC,ELEVEN THIRTY 1130 S MICHIGAN,1130 S Michigan Ave,,Chicago,IL,60605,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.868618,-87.624626,09/28/2023,09/27/2023 07:34:51 PM +0000,,,,06/06/2020,,,,,"(41.868618, -87.624626)",35,38,14913,368,10,48
163424,ELEC,BUCK MANAGEMENT LEVEL 1 NORTH,845 W Madison St,,Chicago,IL,60607,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.880735,-87.648861,09/28/2023,09/27/2023 07:40:24 PM +0000,,,,06/17/2020,,,,,"(41.880735, -87.648861)",44,29,14917,91,46,41
163425,ELEC,BUCK MANAGEMENT LEVEL 2 327,845 W Madison,,Chicago,IL,60607,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.880655,-87.648861,09/28/2023,09/27/2023 07:39:40 PM +0000,,,,06/17/2020,,,,,"(41.880655, -87.648861)",44,29,14917,91,46,41
163454,ELEC,PEOPLES GAS EV2,4341 W 35th Pl Logistics Support,,Chicago,IL,60646,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.989409,-87.730374,09/28/2023,09/27/2023 07:39:34 PM +0000,,,,06/18/2020,,,,,"(41.989409, -87.730374)",18,13,22532,748,38,28
163455,ELEC,PEOPLES GAS EV4,4341 W 35th Pl Logistics Support,,Chicago,IL,60646,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.989297,-87.73032,09/28/2023,09/27/2023 07:39:33 PM +0000,,,,06/18/2020,,,,,"(41.989297, -87.73032)",18,13,22532,748,38,28
163490,ELEC,WILLCOUNTYGREEN HEALTH DEPT 1,1106 Neal Avenue,,Joliet,IL,60433,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.504652,-88.068491,09/28/2023,09/27/2023 07:39:52 PM +0000,,,,06/19/2020,,,,,"(41.504652, -88.068491)",,,9698,,,
163819,ELEC,O'Hare Airport - Multi-Modal Facility Economy Lot F,10255 W Zemke Blvd,4th level of the Parking Garage,Chicago,IL,60666,,800-832-6352,E,,Public,4th level of the Parking Garage,,,,,,24,,,Non-Networked,,GPS,41.99426839015599,-87.88105290737916,01/10/2023,06/12/2023 04:16:07 PM +0000,P,,,07/02/2020,,,,,"(41.99426839015599, -87.88105290737916)",38,75,16197,,29,34
163873,ELEC,Meijer - Tesla Supercharger,3800 Vollmer Road,,Flossmoor,IL,60422,,877-798-3752,E,,Public,24 hours daily,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,41.529301,-87.709496,07/01/2023,07/14/2023 02:41:28 PM +0000,P,,,06/26/2020,,,,,"(41.529301, -87.709496)",,,26917,,,
164167,ELEC,Chicago Travel Plaza - Tesla Supercharger,Building 840 Chicago O'Hare International Airport,,Chicago,IL,60666,,877-798-3752,E,,Public,24 hours daily,,,,,,,14,,Tesla,https://www.tesla.com/supercharger,GPS,41.998752,-87.888342,07/01/2023,07/14/2023 02:41:28 PM +0000,P,,,07/10/2020,,,,,"(41.998752, -87.888342)",38,75,16197,668,29,34
164418,ELEC,ABM OLD POST OFFICE,404 W Harrison St,,Chicago,IL,60607,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.875714,-87.638725,09/28/2023,09/27/2023 07:36:03 PM +0000,,,,07/22/2020,,,,,"(41.875714, -87.638725)",44,29,14917,97,26,48
164585,ELEC,OZINGA CHINA TOWN,2242 S Lumber St,,Chicago,IL,60616,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.851961,-87.64313,09/28/2023,09/27/2023 07:26:52 PM +0000,,,,07/28/2020,,,,,"(41.851961, -87.64313)",40,33,21194,126,48,8
164758,ELEC,Echelon Garage,353 N DesPlaines St,Unit #282 is under repairs. Located on ||3rd Floor.||,Chicago,IL,60661,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,41.87167,-87.626889,09/28/2023,09/27/2023 07:04:41 PM +0000,,,,08/01/2020,,,,,"(41.87167, -87.626889)",35,38,14913,368,10,48
164820,ELEC,GRAND BURL GRAND-BURL,1013 Burlington Ave,,Western Springs,IL,60558,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.808755,-87.902141,09/28/2023,09/27/2023 07:41:34 PM +0000,,,,08/04/2020,,,,,"(41.808755, -87.902141)",,,6543,,,
164821,ELEC,STRACK &VAN; TI SVT1,9605 Lincoln Plz Wy,,Cedar Lake,IN,46303,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.375419,-87.450726,09/28/2023,09/27/2023 07:37:00 PM +0000,,,,08/04/2020,,,,,"(41.375419, -87.450726)",,,16791,,,
165148,ELEC,Downers Park Plaza,7231 Lemont Rd,,Downers Grove,IL,60516,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.75512,-88.0099805,09/28/2023,09/27/2023 08:22:54 PM +0000,,,,07/31/2020,,,,,"(41.75512, -88.0099805)",,,5669,,,
165332,ELEC,FIRST STREET 1ST ST GARAGE,100 W Illinois Street,,St Charles,IL,60174,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.912445,-88.314345,09/28/2023,09/27/2023 07:08:53 PM +0000,,,,08/20/2020,,,,,"(41.912445, -88.314345)",,,16179,,,
165521,E85,Kwik Trip,408 S Wright St,,Delavan,WI,53115,,262-728-5760,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY Cash Checks CREDIT D M V Voyager Wright_Exp,,,,,,,,,,200-8,42.628836,-88.625835,05/05/2022,02/14/2023 09:54:11 AM +0000,P,,,08/26/2020,,,,true,"(42.628836, -88.625835)",,,12089,,,
165808,ELEC,UIC 1100 West Harrison,1100 West Harrison,Parking lot - inside parking garage 1st ||floor west corner of the garage.||,Chicago,IL,60607,,888-998-2546,E,,Public,24 hours daily,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,41.874817,-87.665107,09/28/2023,09/27/2023 07:05:28 PM +0000,,,,09/01/2020,,,,,"(41.874817, -87.665107)",44,29,14917,88,23,48
165856,ELEC,ADVOCATE ASSH CAC EAST,17800 Kedzie Ave,,Hazel Crest,IL,60429,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.565613,-87.69809,09/28/2023,09/27/2023 07:40:30 PM +0000,,,,09/03/2020,,,,,"(41.565613, -87.69809)",,,9299,,,
166665,ELEC,The Marke of Elmhurst,100 N Addison Ave,,Elmhurst,IL,60126,,,E,,Private,Also accepts Paypal,A D M V,,,,,2,,,EV Connect,http://evconnect.com/,GPS,41.9002646,-87.941968,10/09/2020,03/11/2021 05:22:17 PM +0000,P,,,11/15/2019,,,,,"(41.9002646, -87.941968)",,,15603,,,
166719,ELEC,Jewel Osco 1350 US Route 12 Fox Lake,1350 US Route 12,,Fox Lake,IL,60020,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,42.366466,-88.1720725,09/28/2023,09/27/2023 08:24:13 PM +0000,,,,08/31/2020,,,,,"(42.366466, -88.1720725)",,,16586,,,
166720,ELEC,Jewel Osco 885 E. Belvidere Rd Grayslake,885 E. Belvidere Rd,,Grayslake,IL,60030,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,42.336106,-88.026486,09/28/2023,09/27/2023 08:24:06 PM +0000,,,,08/31/2020,,,,,"(42.336106, -88.026486)",,,16627,,,
166721,ELEC,Jewel Osco 375 Randall Rd South Elgin,375 Randall Rd,,South Elgin,IL,60177,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.986892,-88.339355,09/28/2023,09/27/2023 08:24:52 PM +0000,,,,08/31/2020,,,,,"(41.986892, -88.339355)",,,8957,,,
166722,ELEC,Jewel Osco 2073 Prairie St St. Charles,2073 Prairie St,,St. Charles,IL,60174,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.9026955,-88.338214,09/28/2023,09/27/2023 08:23:07 PM +0000,,,,08/31/2020,,,,,"(41.9026955, -88.338214)",,,16179,,,
166723,ELEC,Jewel Osco 1200 W. Boughton Bolingbrook,1200 W. Boughton,,Bolingbrook,IL,60440,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.704636,-88.1240405,09/28/2023,09/27/2023 08:25:07 PM +0000,,,,08/31/2020,,,,,"(41.704636, -88.1240405)",,,9709,,,
166724,ELEC,Edens Collection,4631 W Foster Ave,,Chicago,IL,60630,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.975078,-87.745385,09/28/2023,09/27/2023 08:23:51 PM +0000,,,,08/31/2020,,,,,"(41.975078, -87.745385)",48,14,21869,751,38,28
166725,ELEC,Jewel Osco 5343 N Broadway Chicago,5343 N Broadway,,Chicago,IL,60640,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.978844,-87.659321,09/28/2023,09/27/2023 08:24:17 PM +0000,,,,08/31/2020,,,,,"(41.978844, -87.659321)",15,76,22616,160,16,40
166795,ELEC,"EVANSTON, IL ROBERT CROWN 3",1717 Main St,,Evanston,IL,60202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.034153,-87.6969,09/28/2023,09/27/2023 07:41:40 PM +0000,,,,09/11/2020,,,,,"(42.034153, -87.6969)",,,26609,,,
166796,ELEC,"EVANSTON, IL ROBERT CROWN 2",1720 Main St,,Evanston,IL,60202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.034083,-87.697274,09/28/2023,09/27/2023 07:41:40 PM +0000,,,,09/11/2020,,,,,"(42.034083, -87.697274)",,,26609,,,
166797,ELEC,"EVANSTON, IL ROBERT CROWN 1",1801 Main St,,Evanston,IL,60202,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.034075,-87.697548,09/28/2023,09/27/2023 07:41:40 PM +0000,,,,09/11/2020,,,,,"(42.034075, -87.697548)",,,26609,,,
166802,ELEC,"Meijer Bloomingdale (Bloomingdale, IL)",130 S Gary Ave,,Bloomingdale,IL,60108,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,41.95389,-88.12231,09/28/2023,09/27/2023 08:17:26 PM +0000,,,,09/11/2020,,,,,"(41.95389, -88.12231)",,,16176,,,
166818,ELEC,2205 POINT BLVD STATION 2,2205 Point Blvd,,Elgin,IL,60123,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.08035,-88.331523,09/28/2023,09/27/2023 07:42:01 PM +0000,,,,09/12/2020,,,,,"(42.08035, -88.331523)",,,15596,,,
167702,ELEC,UIC 1100 Wood Street,1100 South Wood Street,Chargers are for employees only.||,Chicago,IL,60612,,888-998-2546,E,,Public,24 hours daily,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,41.867904,-87.67315,09/28/2023,09/27/2023 07:03:10 PM +0000,,,,10/23/2020,,,,,"(41.867904, -87.67315)",28,29,21184,5,46,48
167749,ELEC,LEFT BANK CS STATION 1,300 N Canal St,,Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.887215,-87.640641,09/28/2023,09/27/2023 07:41:58 PM +0000,,,,10/24/2020,,,,,"(41.887215, -87.640641)",45,29,14914,784,36,22
167894,ELEC,"Walmart 1737 (Villa Park, IL)",900 South Route 83,,Villa Park,IL,60181,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,41.87287,-87.96243,09/28/2023,09/27/2023 08:17:40 PM +0000,,,,10/28/2020,,,,,"(41.87287, -87.96243)",,,8960,,,
167924,ELEC,Cinemark 16 IMAX Woodridge,6500 Route 53,,Woodridge,IL,60517,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.7673145,-88.0695995,09/28/2023,09/27/2023 08:24:46 PM +0000,,,,06/30/2020,,,,,"(41.7673145, -88.0695995)",,,5671,,,
168026,ELEC,CITY HALL STATION #1,222 E 9th St,,Lockport,IL,60441,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.589768,-88.055188,09/28/2023,09/27/2023 07:43:52 PM +0000,,,,10/30/2020,,,,,"(41.589768, -88.055188)",,,9711,,,
168035,ELEC,"Meijer Evergreen Park (Evergreen Park, IL)",9200 S Western Ave,,Evergreen Park,IL,60805,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,41.72509,-87.68338,09/28/2023,09/27/2023 08:17:53 PM +0000,,,,10/30/2020,,,,,"(41.72509, -87.68338)",,,4459,,,
168138,ELEC,FRONIUS USA HQ PORTAGE,6797 Fronius Dr,,Portage,IN,46368,,888-758-4389,E,,Public,Mon 12:00am - 12:00am; Tue 12:00am - 12:00am; Wed 12:00am - 12:00am; Thu 12:00am - 12:00am; Fri 12:00am - 12:00am; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.608314,-87.15328,09/28/2023,09/27/2023 07:15:12 PM +0000,,,,11/05/2020,,,,,"(41.608314, -87.15328)",,,21990,,,
168238,ELEC,"BofA Oak Park (Oak Park, IL)",6720 W Roosevelt Rd,,Oak Park,IL,60304,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,41.8656,-87.79148,09/28/2023,09/27/2023 08:16:53 PM +0000,,,,11/10/2020,,,,,"(41.8656, -87.79148)",,,26618,,,
168276,ELEC,Meijer - Tesla Supercharger,808 IL-59,,Aurora,IL,60504,,877-798-3752,E,,Public,24 hours daily,,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,41.769111,-88.208052,07/01/2023,07/14/2023 02:41:28 PM +0000,P,,,11/02/2020,,,,,"(41.769111, -88.208052)",,,3098,,,
168953,ELEC,Maryknoll Park - Tesla Destination,845 Pershing Ave,,Glen Ellyn,IL,60137,,  877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,41.857097,-88.05077,10/06/2022,01/18/2023 09:15:20 AM +0000,P,,,05/17/2018,,,,,"(41.857097, -88.05077)",,,15838,,,
169013,ELEC,Parking Garage - 70 West Madison - Tesla Destination,11 N Clark St,,Chicago,IL,60602,,  877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,41.882312,-87.630943,10/06/2022,01/18/2023 09:15:20 AM +0000,P,,,06/14/2018,,,,,"(41.882312, -87.630943)",41,38,14310,92,36,22
169113,ELEC,Sofitel Chicago - Tesla Destination,20 E Chestnut St,,Chicago,IL,60611,,312-324-4000  877-798-3752,E,,Public,,,,,,,5,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.898653,-87.627307,10/06/2022,01/18/2023 09:15:20 AM +0000,P,,,05/09/2018,,,,,"(41.898653, -87.627307)",6,37,21182,104,11,22
169247,ELEC,Village of Oak Brook - Golf Club - Tesla Destination,2606 York Road,,Oak Brook,IL,60523,,630-368-6400  877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,41.841189,-87.930678,10/06/2022,01/18/2023 09:15:20 AM +0000,P,,,04/20/2018,,,,,"(41.841189, -87.930678)",,,6075,,,
169248,ELEC,"Virgin Hotels, Chicago - LAZ Parking - Tesla Destination",203 N Wabash Ave,,Chicago,IL,60601,,  877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.88605,-87.626025,10/06/2022,01/18/2023 09:15:20 AM +0000,P,,,03/24/2015,,,,,"(41.88605, -87.626025)",42,38,14309,580,36,22
169302,ELEC,Woodman's - Tesla Supercharger,1550 Deerfield Parkway,,Buffalo Grove,IL,60089,,877-798-3752,E,,Public,24 hours daily,,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,42.169081,-87.922739,07/01/2023,07/14/2023 02:41:28 PM +0000,P,,,11/09/2020,,,,,"(42.169081, -87.922739)",,,9852,,,
169455,ELEC,VOMP VILLAGE HALL 1,50 s Emerson,,Mount Prospect,IL,60056,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.065174,-87.93597,09/28/2023,09/27/2023 07:43:15 PM +0000,,,,11/25/2020,,,,,"(42.065174, -87.93597)",,,17395,,,
169699,ELEC,Best Western - Hawthorne Terrace,3434 N Broadway Ave,,Chicago,IL,60657,,773-244-3434,E,,Public,24 hours daily,,,,,,1,,,AMPUP,https://ampup.io/,200-9,41.944195,-87.645488,09/10/2021,06/05/2023 08:19:04 AM +0000,P,,,12/01/2020,,,,,"(41.944195, -87.645488)",22,57,4449,730,25,38
169972,ELEC,FPDWC STATION 1,501 E Romeo Rd,,Romeoville,IL,60446,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.640037,-88.069976,09/28/2023,09/27/2023 07:44:38 PM +0000,,,,12/08/2020,,,,,"(41.640037, -88.069976)",,,9722,,,
170085,ELEC,Naperville Crossings Aldi,2832 Illinois Route 59,,Naperville,IL,60564,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.7159005,-88.2068375,09/28/2023,09/27/2023 08:24:01 PM +0000,,,,12/07/2020,,,,,"(41.7159005, -88.2068375)",,,6922,,,
170091,ELEC,Naperville Crossings Panera,2832 Illinois Route 59,,Naperville,IL,60564,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.713215,-88.2069915,09/28/2023,09/27/2023 08:25:10 PM +0000,,,,12/07/2020,,,,,"(41.713215, -88.2069915)",,,6922,,,
170301,ELEC,"Meijer Aurora (Aurora, IL)",808 North Route 59,,Aurora,IL,60504,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,41.76915,-88.20774,09/28/2023,09/27/2023 08:17:33 PM +0000,,,,12/18/2020,,,,,"(41.76915, -88.20774)",,,3098,,,
170320,ELEC,"Meijer Oswego (Oswego, IL)",2700 US-34,,OSWEGO,IL,60543,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,41.70053,-88.31163,09/28/2023,09/27/2023 08:17:23 PM +0000,,,,12/18/2020,,,,,"(41.70053, -88.31163)",,,6525,,,
