ID,Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,Location
228118,ELEC,UIC Maxwell Street Parking Structure,701 W Maxwell St,,Chicago,IL,60607,,877-455-3833,E,,Public,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,41.864717,-87.645444,10/04/2023,10/04/2023 06:55:54 PM +0000,,,,03/07/2018,,,,,"(41.864717, -87.645444)"
174138,ELEC,HF HF-2,3740 N Halsted St,,Chicago,IL,60613,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.950568,-87.649802,10/05/2023,10/04/2023 07:16:37 PM +0000,,,,01/27/2021,,,,,"(41.950568, -87.649802)"
180606,ELEC,BUCK MANAGEMENT LEVEL 2 246,845 W Madison St,,Chicago,IL,60607,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.88071,-87.649101,10/05/2023,10/04/2023 07:26:28 PM +0000,,,,01/27/2021,,,,,"(41.88071, -87.649101)"
207785,ELEC,THOR816WFULTON STATION 1,800 W Fulton Market,,Chicago,IL,60607,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.88694,-87.64766,10/05/2023,10/04/2023 07:34:51 PM +0000,,,,03/09/2022,,,,,"(41.88694, -87.64766)"
205430,ELEC,Cityfront Place Garage - Floor 2 Right,400 N. McClurg Court,Located in the 2nd floor of the parking garage to the south of the elevators. This is the charging station on the right side.,Chicago,IL,60611,,800-663-5633,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,41.8891899,-87.6181012,10/04/2023,10/03/2023 07:07:23 PM +0000,,,,12/22/2021,,,,,"(41.8891899, -87.6181012)"
158351,ELEC,Walgreens L2,1520 W Fullerton Ave,,Chicago,IL,60614,,773-929-6968,T,12/15/2023,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,Non-Networked,,GPS,41.925715,-87.666226,01/10/2023,02/14/2023 09:54:11 AM +0000,P,,,05/29/2020,,,,,"(41.925715, -87.666226)"
309582,ELEC,UIC Parking Services Lot 9,501 South Morgan Street,,Chicago,IL,60612,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,41.8748062,-87.6507875,10/04/2023,10/03/2023 07:02:01 PM +0000,,,,01/25/2023,,,,,"(41.8748062, -87.6507875)"
204708,ELEC,401NMAPARKING 401 N MICHIGAN,150 E Lower North Water St,,Chicago,IL,60611,,888-758-4389,E,,Public,Mon 7:00am - 8:30pm; Tue 7:00am - 8:30pm; Wed 7:00am - 8:30pm; Thu 7:00am - 8:30pm; Fri 7:00am - 8:30pm; Sat 8:00am - 7:30pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.889778,-87.623525,10/05/2023,10/04/2023 07:34:05 PM +0000,,,,01/13/2022,,,,,"(41.889778, -87.623525)"
172817,ELEC,OPTIMA OPTIMA 3,220 E Illinois St,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.891113,-87.621403,10/05/2023,10/04/2023 07:04:30 PM +0000,,,,01/27/2021,,,,,"(41.891113, -87.621403)"
151740,ELEC,The Maxwell,1100 S Canal St,,Chicago,IL,60607,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.8689103,-87.640039,10/05/2023,10/04/2023 08:06:44 PM +0000,,,,11/06/2015,,,,,"(41.8689103, -87.640039)"
191471,ELEC,Aspire Residences,2111 S Wabash Ave,,Chicago,IL,60616,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,41.85385,-87.625126,10/04/2023,10/03/2023 07:04:19 PM +0000,,,,03/24/2020,,,,,"(41.85385, -87.625126)"
171694,ELEC,900 SELF PARK PLUG AND SHOP 1,911 N. Rush St,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.89982,-87.626379,10/04/2023,10/04/2023 06:58:21 PM +0000,,,,01/27/2021,,,,,"(41.89982, -87.626379)"
309393,ELEC,430205 : Eugenie Terrace on the Park - North Extension,1730 N Clark St,,Chicago,IL,60614,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,41.9137578,-87.633797,10/04/2023,10/03/2023 07:01:07 PM +0000,,,,09/02/2022,,,,,"(41.9137578, -87.633797)"
235665,ELEC,6750 ENTRTANCE EAST,6750 W Grand Ave,,Chicago,IL,60707,,888-758-4389,E,,Public,Mon 9:00pm - 12:00am; Tue 9:00pm - 12:00am; Wed 9:00pm - 12:00am; Thu 9:00pm - 12:00am; Fri 9:00pm - 12:00am; Sun 12:00am - 12:00am,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.923867,-87.794421,10/05/2023,10/04/2023 07:45:32 PM +0000,,,,11/04/2022,,,,,"(41.923867, -87.794421)"
229279,ELEC,225 W WACKER 225 W WACKER,225 W Wacker Dr,,Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.886307,-87.635075,10/05/2023,10/04/2023 07:43:43 PM +0000,,,,09/27/2022,,,,,"(41.886307, -87.635075)"
184701,ELEC,EPA Chicago,303 S Clark St,,Chicago,IL,60605,,,E,,Private - Government only,Drivers must bring their own J1772 cordset for Level 1 charging,,,,,2,,,,Non-Networked,,GPS,41.877992,-87.630422,02/22/2021,02/10/2022 03:00:18 PM +0000,FG,20,U.S. Environmental Protection Agency,01/15/2021,,,,,"(41.877992, -87.630422)"
171567,ELEC,540 W. MADISON LL1 - 3,540 West Madison St,,Chicago,IL,60661,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.883025,-87.642101,10/05/2023,10/04/2023 07:04:16 PM +0000,,,,01/27/2021,,,,,"(41.883025, -87.642101)"
36619,ELEC,INTERPARK 50 EAST OHIO 2,50 E Ohio St,,Chicago,IL,60611,,888-758-4389,T,09/09/2022,TEMPORARILY UNAVAILABLE (Public),24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.892757,-87.626038,10/04/2023,10/03/2023 07:08:14 PM +0000,,,,02/15/2011,,,,,"(41.892757, -87.626038)"
149698,ELEC,Illinois Institute of Technology,3201 S State St,Located in visitor lot A4. Northeast Corner of 32nd and State Street,Chicago,IL,60616,,312-567-8968,E,,Private,For fleet and employee use only,,,,,,2,,,Non-Networked,,GPS,41.83545303,-87.62598419,01/10/2023,02/14/2023 09:54:11 AM +0000,P,,,03/16/2012,,,,,"(41.83545303, -87.62598419)"
164585,ELEC,OZINGA CHINA TOWN,2242 S Lumber St,,Chicago,IL,60616,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.851961,-87.64313,10/05/2023,10/04/2023 07:14:51 PM +0000,,,,07/28/2020,,,,,"(41.851961, -87.64313)"
151758,ELEC,Medical Campus Parking B,5656 S. Maryland Ave,,Chicago,IL,60637,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.79235655,-87.605923,10/05/2023,10/04/2023 08:06:34 PM +0000,,,,11/28/2016,,,,,"(41.79235655, -87.605923)"
182168,ELEC,PEOPLES GAS PETC 1,4228 W 35th Pl PETC,,Chicago,IL,60632,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.831199,-87.730815,10/05/2023,10/04/2023 07:31:52 PM +0000,,,,01/27/2021,,,,,"(41.831199, -87.730815)"
203145,ELEC,St. Paul and the Redeemer Episcopal Church,4945 S Dorchester Ave,,Chicago,IL,60615,,,E,,Public,24 hours daily; pay lot,A ACCOUNT_BALANCE CREDIT D Debit M V,,,,,1,,,EVMATCH,https://www.evmatch.com,GPS,41.8044459,-87.5914378,09/14/2023,09/14/2023 09:01:49 AM +0000,P,,,11/19/2021,,,,,"(41.8044459, -87.5914378)"
262195,ELEC,Valmont Chicago,4647 W Polk St,,Chicago,IL,60644,,,E,,Private,Contact station for hours of availability,,,,,,1,,,AMPUP,https://ampup.io/,GPS,41.869976,-87.7419433,06/12/2023,06/12/2023 11:56:16 AM +0000,P,,,04/03/2023,,,,,"(41.869976, -87.7419433)"
33144,CNG,City of Chicago FS#9,25 W 65th St,65th and State,Chicago,IL,60621,,,E,,Private - Government only,,,,Q,3600,,,,,,,200-8,41.776439,-87.625954,09/14/2023,09/14/2023 09:01:49 AM +0000,LG,,,07/15/2008,,HD,,,"(41.776439, -87.625954)"
167702,ELEC,UIC 1100 Wood Street,1100 South Wood Street,Chargers are for employees only.||,Chicago,IL,60612,,888-998-2546,E,,Public,24 hours daily,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,41.867904,-87.67315,10/04/2023,10/03/2023 07:03:07 PM +0000,,,,10/23/2020,,,,,"(41.867904, -87.67315)"
36318,E85,City of Chicago FS#2,6445 N Ravenswood Ave,Devon and Ravenswood,Chicago,IL,60626,,,E,,Private - Government only,,,,,,,,,,,,200-8,41.998997,-87.675032,09/14/2023,09/14/2023 09:01:49 AM +0000,LG,,,11/15/2011,,,,false,"(41.998997, -87.675032)"
309654,ELEC,3245 N. Campbell Ave.,3245 North Campbell Avenue,,Chicago,IL,60618,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,41.94096620025547,-87.6902477469936,10/04/2023,10/03/2023 07:02:22 PM +0000,,,,08/02/2023,,,,,"(41.94096620025547, -87.6902477469936)"
215054,ELEC,425 S. FIN PLAC 440LASALLE,425 S Financial Pl,,Chicago,IL,60605,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.876306,-87.632975,10/04/2023,10/04/2023 06:59:15 PM +0000,,,,04/28/2022,,,,,"(41.876306, -87.632975)"
236276,ELEC,PARKING B LOT B FLOOR9 #1,240 E Ontario St,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.89356,-87.620879,10/05/2023,10/04/2023 07:00:33 PM +0000,,,,11/18/2022,,,,,"(41.89356, -87.620879)"
260297,ELEC,World Flight Services,838 Patton Drive,,Chicago,IL,60666,,888-998-2546,E,,Public,24 hours daily,,,,,,9,,,Blink Network,http://www.blinkcharging.com/,GPS,41.992820467980444,-87.8961504,10/04/2023,10/03/2023 07:04:37 PM +0000,,,,05/04/2023,,,,,"(41.992820467980444, -87.8961504)"
193491,ELEC,CHI PUB SCHOOLS BOGAN 1,7901 S Springfield Ave,,Chicago,IL,60652,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.749189,-87.718463,10/05/2023,10/04/2023 07:33:55 PM +0000,,,,08/05/2021,,,,,"(41.749189, -87.718463)"
180605,ELEC,BUCK MANAGEMENT LEVEL 2 249,845 W Madison St,,Chicago,IL,60607,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.880822,-87.649123,10/05/2023,10/04/2023 07:26:28 PM +0000,,,,01/27/2021,,,,,"(41.880822, -87.649123)"
236278,ELEC,PARKING B LOT B FLOOR8 #3,259 E Erie St,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.89369,-87.620964,10/05/2023,10/04/2023 07:01:47 PM +0000,,,,11/18/2022,,,,,"(41.89369, -87.620964)"
166724,ELEC,Edens Collection,4631 W Foster Ave,,Chicago,IL,60630,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.975078,-87.745385,10/05/2023,10/04/2023 08:05:46 PM +0000,,,,08/31/2020,,,,,"(41.975078, -87.745385)"
196870,ELEC,Paul Simon Chicago JCC,,,Chicago,IL,60623,,,E,,Private - Government only,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,3,,,,Non-Networked,,GPS,41.878114,-87.629798,10/12/2021,02/10/2022 03:00:18 PM +0000,FG,13,Department of Labor,09/21/2021,,,,,"(41.878114, -87.629798)"
256685,ELEC,PARC HURON RIGHT STATION,469 W Huron St,,Chicago,IL,60654,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.894538,-87.64123,10/05/2023,10/04/2023 07:38:34 PM +0000,,,,03/18/2023,,,,,"(41.894538, -87.64123)"
156610,ELEC,ENGLEWOOD STATION 2,740 W 69th St,,Chicago,IL,60621,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.7691,-87.635735,10/05/2023,10/04/2023 07:22:10 PM +0000,,,,05/22/2020,,,,,"(41.7691, -87.635735)"
190810,ELEC,Target - Tesla Supercharger,2656 North Elston Avenue,,Chicago,IL,60647,,877-798-3752,E,,Public,24 hours daily,,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,41.92780291,-87.68588061,07/01/2023,07/14/2023 02:41:28 PM +0000,P,,,06/01/2021,,,,,"(41.92780291, -87.68588061)"
163425,ELEC,BUCK MANAGEMENT LEVEL 2 327,845 W Madison,,Chicago,IL,60607,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.880655,-87.648861,10/05/2023,10/04/2023 07:26:28 PM +0000,,,,06/17/2020,,,,,"(41.880655, -87.648861)"
238689,ELEC,Whole Foods Chicago & State,3 W Chicago Ave,,Chicago,IL,60654,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com/,GPS,41.896272,-87.628367,10/04/2023,10/04/2023 06:56:27 PM +0000,,,,12/23/2022,,,,,"(41.896272, -87.628367)"
173549,ELEC,UNITED ORD LOT UNITED 1,5600 Bessie Coleman Dr,,Chicago,IL,60666,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.98117,-87.888711,10/05/2023,10/04/2023 07:14:24 PM +0000,,,,01/27/2021,,,,,"(41.98117, -87.888711)"
309690,ELEC,Midway Maintenance Shop,6201 South Laramie Avenue,,Chicago,IL,60638,,888-998-2546,E,,Public,24 hours daily,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,41.7801467803375,-87.75102468932813,10/04/2023,10/03/2023 07:02:41 PM +0000,,,,08/14/2023,,,,,"(41.7801467803375, -87.75102468932813)"
256132,ELEC,Whole Foods Lakeview,3201 N Ashland Ave,,Chicago,IL,60657,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com/,GPS,41.939834,-87.66812,10/04/2023,10/04/2023 06:55:58 PM +0000,,,,03/09/2023,,,,,"(41.939834, -87.66812)"
86015,ELEC,OPTIMA OPTIMA 4,220 E Illinois St,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.891107,-87.62139,10/05/2023,10/04/2023 07:04:30 PM +0000,,,,07/22/2017,,,,,"(41.891107, -87.62139)"
202791,ELEC,INTERPARK ADAMWABASH 1,17 E Adams St,,Chicago,IL,60603,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.879243,-87.626855,10/05/2023,10/04/2023 07:38:34 PM +0000,,,,12/18/2021,,,,,"(41.879243, -87.626855)"
202797,ELEC,INTERPARK 181N DEARBORN 1,181 N Dearborn St,,Chicago,IL,60601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.885269,-87.629082,10/05/2023,10/04/2023 07:38:38 PM +0000,,,,12/18/2021,,,,,"(41.885269, -87.629082)"
147818,ELEC,Lake Shore Drive Garage,509 North Peshtigo Court,The garage is in the 500 Lake Shore Drive building located between Illinois Street and Grand Avenue - one block west of Lake Shore Drive. Charging station is on second floor next to Zip-car parking stalls.,Chicago,IL,60611,,800-663-5633,T,09/11/2023,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,41.8915069,-87.6150303,10/04/2023,10/03/2023 07:04:52 PM +0000,,,,11/28/2011,,,,,"(41.8915069, -87.6150303)"
19925,LPG,U-Haul,4301 N Cicero Ave,,Chicago,IL,60641,,773-286-4507,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 8am-6pm Sun",A Cash D M V,,,,,,,,,,200-8,41.958921,-87.74721,02/13/2023,02/14/2023 09:54:11 AM +0000,P,,,11/01/2000,,,true,,"(41.958921, -87.74721)"
170734,ELEC,PEOPLES GAS PETC 2,4228 W 35th Pl PETC,,Chicago,IL,60632,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.831297,-87.73148,10/05/2023,10/04/2023 07:31:49 PM +0000,,,,01/01/2021,,,,,"(41.831297, -87.73148)"
33085,E85,City of Chicago FS#5,4833 W Sunnyside Ave,Sunnyside and Lamon,Chicago,IL,60630,,,E,,Private - Government only,,,,,,,,,,,,200-8,41.962551,-87.748808,09/14/2023,09/14/2023 09:01:49 AM +0000,LG,,,06/15/2008,,,,false,"(41.962551, -87.748808)"
46806,ELEC,Berman Nissan - Chicago,4444 W Irving Park Rd,,Chicago,IL,60641,,,E,,Public - Call ahead,Dealership business hours; contact 773-282-6200 for more information,,,,,,1,,,Non-Networked,,200-9,41.953751,-87.739697,06/09/2020,02/15/2023 04:45:41 PM +0000,P,,,01/31/2012,,,,,"(41.953751, -87.739697)"
70911,LPG,U-Haul,4705 W 47th St,,Chicago,IL,60632,,773-767-1797,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,41.80742,-87.7411,02/13/2023,02/14/2023 09:54:11 AM +0000,P,,,11/02/2015,,,true,,"(41.80742, -87.7411)"
151756,ELEC,The Shops at North Bridge Rush St,520 N Michigan Ave,,Chicago,IL,60611,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,1,,,Volta,https://voltacharging.com/,GPS,41.8911105,-87.625614,10/05/2023,10/04/2023 08:04:49 PM +0000,,,,05/18/2017,,,,,"(41.8911105, -87.625614)"
185439,ELEC,ADVOCATE IL MASONIC 1,3011 N Dayton St,,Chicago,IL,60657,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.93669,-87.65024,10/05/2023,10/04/2023 07:32:52 PM +0000,,,,02/27/2021,,,,,"(41.93669, -87.65024)"
189176,ELEC,McDonalds 6676,600 N Clark,,Chicago,IL,60610,,888-998-2546,T,09/11/2023,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,41.892786,-87.631728,10/04/2023,10/03/2023 07:00:17 PM +0000,,,,05/04/2021,,,,,"(41.892786, -87.631728)"
180621,ELEC,PEOPLES GAS EV17,4025 W Peterson Ave North Shop,,Chicago,IL,60646,,888-758-4389,T,09/09/2022,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.989441,-87.730298,10/05/2023,10/04/2023 07:22:39 PM +0000,,,,01/27/2021,,,,,"(41.989441, -87.730298)"
171742,ELEC,PARKING GARAGE P3 GW,111 S Wacker Dr,,Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.880286,-87.636538,10/04/2023,10/04/2023 06:59:00 PM +0000,,,,01/27/2021,,,,,"(41.880286, -87.636538)"
78492,ELEC,RPS ROGERS PARK SOL,7331 N Sheridan Rd,,Chicago,IL,60626,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.014848,-87.664015,10/05/2023,10/04/2023 07:02:05 PM +0000,,,,09/15/2016,,,,,"(42.014848, -87.664015)"
82637,ELEC,ELECTRONIC THE BERNADIN,750 N Wabash Ave,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.896407,-87.626875,10/05/2023,10/04/2023 07:02:02 PM +0000,,,,05/17/2017,,,,,"(41.896407, -87.626875)"
180626,ELEC,PEOPLES GAS EV3,4341 W 35th Pl Logistics Support,,Chicago,IL,60646,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.989377,-87.73017,10/05/2023,10/04/2023 07:26:22 PM +0000,,,,01/27/2021,,,,,"(41.989377, -87.73017)"
151751,ELEC,Jewel Osco #3514 3531 Broadway	Chicago	IL,3531 North Broadway,,Chicago,IL,60657,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.9469465,-87.6465385,10/05/2023,10/04/2023 08:06:12 PM +0000,,,,08/30/2019,,,,,"(41.9469465, -87.6465385)"
253521,ELEC,The Shops at North Bridge Grant St,520 N Michigan Ave,,Chicago,IL,60611,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.891844,-87.626446,10/05/2023,10/04/2023 08:04:54 PM +0000,,,,02/08/2023,,,,,"(41.891844, -87.626446)"
255211,ELEC,900 E. 103rd,900 East 103rd Street,,Chicago,IL,60628,,800-663-5633,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,41.7080485,-87.6011639,10/03/2023,10/03/2023 06:59:51 PM +0000,,,,08/05/2022,,,,,"(41.7080485, -87.6011639)"
196358,ELEC,VOLVO VOLVO SRVCDRIVE,1924 N Paulina St,,Chicago,IL,60622,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.917159,-87.67056,10/05/2023,10/04/2023 07:35:31 PM +0000,,,,09/25/2021,,,,,"(41.917159, -87.67056)"
204325,E85,Shell,5155 N Kimball Ave,,Chicago,IL,60625,,773-267-6337,E,,Public,24 hours daily,A Cash CREDIT D Debit M V,,,,,,,,,,200-8,41.97543,-87.71307,01/10/2023,09/01/2023 04:39:10 PM +0000,P,,,01/04/2022,,,,false,"(41.97543, -87.71307)"
114164,ELEC,640 N LaSalle Parking Garage - Tesla Destination,640 N LaSalle St,,Chicago,IL,60654,,312-951-1640  877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.8936252,-87.6334239,10/06/2022,01/18/2023 09:15:20 AM +0000,P,,,10/23/2017,,,,,"(41.8936252, -87.6334239)"
195095,ELEC,110 UPPERWACKER STATION 3,110 N Upper Wacker Dr,,Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.883759,-87.637353,10/05/2023,10/04/2023 07:28:33 PM +0000,,,,09/04/2021,,,,,"(41.883759, -87.637353)"
192898,ELEC,110 UPPERWACKER STATION 2,110 N Upper Wacker Dr,,Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.882767,-87.637283,10/05/2023,10/04/2023 07:28:33 PM +0000,,,,07/16/2021,,,,,"(41.882767, -87.637283)"
163819,ELEC,O'Hare Airport - Multi-Modal Facility Economy Lot F,10255 W Zemke Blvd,4th level of the Parking Garage,Chicago,IL,60666,,800-832-6352,E,,Public,4th level of the Parking Garage,,,,,,24,,,Non-Networked,,GPS,41.99426839015599,-87.88105290737916,01/10/2023,06/12/2023 04:16:07 PM +0000,P,,,07/02/2020,,,,,"(41.99426839015599, -87.88105290737916)"
186148,ELEC,NORTH + VINE STATION 1,633 W. North Ave,,Chicago,IL,60610,,888-758-4389,T,11/20/2022,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.910583,-87.64479,10/05/2023,10/04/2023 07:24:43 PM +0000,,,,03/13/2021,,,,,"(41.910583, -87.64479)"
173545,ELEC,UNITED ORD LOT UNITED 6,5600 Bessie Coleman Dr,,Chicago,IL,60666,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.981234,-87.888678,10/05/2023,10/04/2023 07:14:25 PM +0000,,,,01/27/2021,,,,,"(41.981234, -87.888678)"
114157,ELEC,Grant Park South - Tesla Destination,325 S Michigan Ave,,Chicago,IL,60604,,312-616-0600  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,41.877475,-87.624245,10/06/2022,01/18/2023 09:15:20 AM +0000,P,,,02/11/2016,,,,,"(41.877475, -87.624245)"
213406,ELEC,The Breakers at Edgewater Beach,5333 North Sheridan Road,,Chicago,IL,60640,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,41.9789646,-87.6545663,10/04/2023,10/03/2023 07:07:31 PM +0000,,,,12/14/2021,,,,,"(41.9789646, -87.6545663)"
202952,ELEC,INTERPARK 217WASHINGTON 3,219 W Washington St,,Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.883001,-87.634317,10/05/2023,10/04/2023 07:38:33 PM +0000,,,,12/23/2021,,,,,"(41.883001, -87.634317)"
